Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[87]     0.1    0.00    0.00                 std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::~vector() [87]
                0.00    0.00     133/176508      EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
-----------------------------------------------
                                                 <spontaneous>
[88]     0.1    0.00    0.00                 SMultiValueInput<short>::readValues(std::istream&) [88]
                0.00    0.00     131/176508      EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
-----------------------------------------------
                                                 <spontaneous>
[89]     0.1    0.00    0.00                 void simdFilter<(X86_VEXT)1, 8, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [89]
                0.00    0.00      10/10          void linTf_SSE_entry<(X86_VEXT)1, 8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [97]
                0.00    0.00      30/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                0.00    0.00      10/10          WeightPrediction::getWpScaling(Slice*, int const&, int const&, WPScalingParam*&, WPScalingParam*&, ComponentID) [133]
-----------------------------------------------
                                                 <spontaneous>
[90]     0.1    0.00    0.00                 trySkipOrDecodePicture(bool&, bool&, EncCfg const&, Picture*, ParameterSetMap<APS>*) [90]
                0.00    0.00      10/10          EncGOP::xCalculateAddPSNR(Picture*, UnitBuf<short>, AccessUnit const&, double, InputColourSpaceConversion, bool, bool, double*, bool) [102]
                0.00    0.00      40/176508      EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                0.00    0.00      10/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                0.00    0.00       1/176508      EncGOP::xCalculateMSSSIM(short const*, int, short const*, int, int, int, unsigned int) <cycle 1> [261]
                0.00    0.00       4/4           EncGOP::xPicInitLMCS(Picture*, PicHeader*, Slice*) [290]
-----------------------------------------------
                                                 <spontaneous>
[91]     0.1    0.00    0.00                 std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.0] [91]
                0.00    0.00      76/176508      EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                0.00    0.00      36/176508      CtxStore<BinProbModel_Std>::savePStates(std::vector<unsigned short, std::allocator<unsigned short> >&) const <cycle 1> [185]
                0.00    0.00      60/3699        EncLib::xInitVPS(SPS const&) [179]
-----------------------------------------------
                                                 <spontaneous>
[92]     0.1    0.00    0.00                 void simdFilter<(X86_VEXT)4, 8, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [92]
                0.00    0.00     101/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                0.00    0.00       9/176508      void simdFilter<(X86_VEXT)3, 2, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [233]
                0.00    0.00       1/176508      void simdFilter<(X86_VEXT)3, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [195]
-----------------------------------------------
                                                 <spontaneous>
[93]     0.1    0.00    0.00                 void paddingSimd<(X86_VEXT)4>(short*, int, int, int, int) [93]
                0.00    0.00      55/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                0.00    0.00      55/176508      void simdFilter<(X86_VEXT)3, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [195]
-----------------------------------------------
                                                 <spontaneous>
[94]     0.1    0.00    0.00                 EncLib::xInitScalingLists(SPS&, APS&) [94]
                0.00    0.00      46/176508      EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                0.00    0.00      46/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                                                 <spontaneous>
[95]     0.0    0.00    0.00                 void simdFilter<(X86_VEXT)4, 8, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [95]
                0.00    0.00      76/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                0.00    0.00       9/176508      void simdFilter<(X86_VEXT)3, 2, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [233]
-----------------------------------------------
                                                 <spontaneous>
[96]     0.0    0.00    0.00                 void simdFilter<(X86_VEXT)1, 8, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [96]
                0.00    0.00      73/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                0.00    0.00      10/176508      SampleAdaptiveOffset::offsetBlock(int, ClpRng const&, int, int*, short const*, short*, int, int, int, int, bool, bool, bool, bool, bool, bool, bool, bool, bool, int*, int*, int, int) <cycle 1> [231]
                0.00    0.00      10/20          void simdFilter<(X86_VEXT)1, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [258]
                0.00    0.00       7/8           void simdFilter<(X86_VEXT)1, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [287]
-----------------------------------------------
                0.00    0.00      10/10          void simdFilter<(X86_VEXT)1, 8, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [89]
[97]     0.0    0.00    0.00      10         void linTf_SSE_entry<(X86_VEXT)1, 8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [97]
                0.00    0.00      10/20          void linTf_SSE_entry<(X86_VEXT)1, 4>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [106]
                0.00    0.00      20/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                0.00    0.00      10/176508      EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&, bool) <cycle 1> [265]
                0.00    0.00      10/176508      PPS::~PPS() <cycle 1> [264]
                0.00    0.00      10/176508      void simdFilter7x7Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [268]
                0.00    0.00      10/10          SampleAdaptiveOffset::invertQuantOffsets(ComponentID, int, int, int*, int*) [140]
                0.00    0.00      20/39          Slice::setDefaultClpRng(SPS const&) [246]
-----------------------------------------------
                                                 <spontaneous>
[98]     0.0    0.00    0.00                 void simdVerticalSobelFilter<(X86_VEXT)1>(short*, int, int*, int, int, int) [98]
                0.00    0.00      40/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                0.00    0.00      20/176508      EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                0.00    0.00      10/176508      BinEncoderBase::getEstFracBits() const <cycle 1> [221]
                0.00    0.00      10/176508      void simdEqualCoeffComputer<(X86_VEXT)1>(short*, int, int**, int, long (*) [7], int, int, bool) <cycle 1> [259]
-----------------------------------------------
                                                 <spontaneous>
[99]     0.0    0.00    0.00                 void simdHorizontalSobelFilter<(X86_VEXT)1>(short*, int, int*, int, int, int) [99]
                0.00    0.00      45/176508      BinEncoderBase::getEstFracBits() const <cycle 1> [221]
                0.00    0.00      30/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                                                 <spontaneous>
[100]    0.0    0.00    0.00                 EncHRD::~EncHRD() [100]
                0.00    0.00      71/176508      BinEncoderBase::getEstFracBits() const <cycle 1> [221]
                0.00    0.00       1/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                                                 <spontaneous>
[101]    0.0    0.00    0.00                 void addAvg_SSE<(X86_VEXT)1, 8>(short const*, int, short const*, int, short*, int, int, int, int, int, ClpRng const&) [101]
                0.00    0.00      10/20          void linTf_SSE_entry<(X86_VEXT)1, 4>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [106]
                0.00    0.00      10/786         EncGOP::destroy() [47]
                0.00    0.00      10/176508      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                0.00    0.00      10/176508      EncLib::xInitSPS(SPS&) <cycle 1> [174]
-----------------------------------------------
