Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      14/168142      EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) <cycle 1> [237]
                0.00    0.00       4/168142      EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                0.00    0.00       4/5           Picture::sampleRateConv(std::pair<int, int>, std::pair<int, int>, AreaBuf<short const> const&, int, int, AreaBuf<short> const&, int, int, int, bool, bool, bool, bool) [285]
-----------------------------------------------
                                                 <spontaneous>
[95]     0.0    0.00    0.00                 void gradFilter_SSE<(X86_VEXT)1, true>(short*, int, int, int, int, short*, short*, int) [95]
                0.00    0.00      10/10          EncGOP::xCreateExplicitReferencePictureSetFromReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, ReferencePictureList const*, ReferencePictureList const*) [94]
-----------------------------------------------
                                                 <spontaneous>
[96]     0.0    0.00    0.00                 void simdFilter5x5Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) [96]
                0.00    0.00      30/168142      void simdFilter<(X86_VEXT)3, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [197]
                0.00    0.00      21/168142      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                0.00    0.00       2/168142      BinEncoderBase::getEstFracBits() const <cycle 1> [225]
                0.00    0.00       1/168142      void simdFilter<(X86_VEXT)3, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [229]
                0.00    0.00       1/1           void simdFilter<(X86_VEXT)3, 2, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [300]
-----------------------------------------------
                                                 <spontaneous>
[97]     0.0    0.00    0.00                 Exception& Exception::operator<< <unsigned long>(unsigned long) [97]
                0.00    0.00      20/168142      void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [167]
                0.00    0.00      20/168142      unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)4>(DistParam const&) <cycle 1> [173]
                0.00    0.00       9/168142      EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                0.00    0.00       3/168142      void simdFilter<(X86_VEXT)4, 2, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [184]
-----------------------------------------------
                0.00    0.00      10/10          void paddingSimd<(X86_VEXT)1>(short*, int, int, int, int) [89]
[98]     0.0    0.00    0.00      10         void linTf_SSE_entry<(X86_VEXT)1, 4>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [98]
                0.00    0.00      10/20          WeightPrediction::addWeightBiComponent(UnitBuf<short const> const&, UnitBuf<short const> const&, ClpRngs const&, WPScalingParam const*, WPScalingParam const*, UnitBuf<short>&, bool, ComponentID) [109]
                0.00    0.00      11/168142      void simdFilter<(X86_VEXT)1, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [246]
                0.00    0.00      10/168142      SampleAdaptiveOffset::offsetBlock(int, ClpRng const&, int, int*, short const*, short*, int, int, int, int, bool, bool, bool, bool, bool, bool, bool, bool, bool, int*, int*, int, int) <cycle 1> [232]
                0.00    0.00      10/168142      EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&) <cycle 1> [192]
-----------------------------------------------
                                                 <spontaneous>
[99]     0.0    0.00    0.00                 void simdFilter<(X86_VEXT)4, 8, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [99]
                0.00    0.00      41/168142      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                0.00    0.00       8/168142      void simdFilter<(X86_VEXT)3, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [197]
-----------------------------------------------
                                                 <spontaneous>
[100]    0.0    0.00    0.00                 void simdFilter<(X86_VEXT)4, 8, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [100]
                0.00    0.00      28/168142      void simdFilter<(X86_VEXT)3, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [197]
                0.00    0.00      20/168142      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                                                 <spontaneous>
[101]    0.0    0.00    0.00                 EncLib::checkPltStats(Picture*) [101]
                0.00    0.00      46/168142      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                                                 <spontaneous>
[102]    0.0    0.00    0.00                 void simdFilter<(X86_VEXT)4, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [102]
                0.00    0.00      27/168142      void simdFilter<(X86_VEXT)3, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [197]
                0.00    0.00      18/168142      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                0.00    0.00       9/39          Slice::setDefaultClpRng(SPS const&) [243]
-----------------------------------------------
                0.00    0.00       1/1           void AdaptiveLoopFilter::_initAdaptiveLoopFilterX86<(X86_VEXT)1>() [104]
[103]    0.0    0.00    0.00       1         void simdFilter<(X86_VEXT)3, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [103]
                0.00    0.00      25/168142      void simdFilter<(X86_VEXT)3, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [197]
                0.00    0.00      17/168142      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                0.00    0.00       2/168142      void simdFilter<(X86_VEXT)3, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [229]
                0.00    0.00       1/168142      void InterpolationFilter::_initInterpolationFilterX86<(X86_VEXT)3>() <cycle 1> [290]
-----------------------------------------------
                                                 <spontaneous>
[104]    0.0    0.00    0.00                 void AdaptiveLoopFilter::_initAdaptiveLoopFilterX86<(X86_VEXT)1>() [104]
                0.00    0.00       1/1           void simdFilter<(X86_VEXT)3, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [103]
-----------------------------------------------
                                                 <spontaneous>
[105]    0.0    0.00    0.00                 SMultiValueInput<Level::Name>::readValues(std::istream&) [105]
                0.00    0.00      38/300         df::program_options_lite::Option<unsigned int>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [67]
                0.00    0.00     131/772         df::program_options_lite::Option<bool>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [207]
-----------------------------------------------
                                                 <spontaneous>
[106]    0.0    0.00    0.00                 EncGOP::xCalculateAddPSNRs(bool, bool, int, Picture*, AccessUnit const&, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, long, InputColourSpaceConversion, bool, bool, double*, bool) [106]
                0.00    0.00      40/168142      EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                0.00    0.00       1/1           EncGOP::xCalculateMSSSIM(short const*, int, short const*, int, int, int, unsigned int) [149]
-----------------------------------------------
                0.00    0.00      39/39          SMultiValueInput<unsigned int>::readValue(char const*&, bool&) [41]
[107]    0.0    0.00    0.00      39         SMultiValueInput<double>::readValues(std::istream&) [107]
                0.00    0.00      39/168142      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                0.00    0.00      39/866         df::program_options_lite::Option<ScalingListMode>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [202]
-----------------------------------------------
                                                 <spontaneous>
[108]    0.0    0.00    0.00                 SMultiValueInput<bool>::readValue(char const*&, bool&) [108]
                0.00    0.00      39/168142      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
